,Unnamed: 0,Id,Dormitorios,n_plantas,Trastero,Reformado,Aparcamiento,area,Precio
8684,8684,vivienda_8685,4,3.0,No,No,Sí,228,385000
8685,8685,vivienda_8686,1,1.0,Sí,Sí,Sí,67,127000
8686,8686,vivienda_8687,4,2.0,No,Sí,No,136,334000
8687,8687,vivienda_8688,4,2.0,Sí,No,No,127,338000
8688,8688,vivienda_8689,3,3.0,Sí,Sí,Sí,212,364000
8689,8689,vivienda_8690,4,1.0,Sí,No,No,68,260000
8690,8690,vivienda_8691,1,1.0,No,No,Sí,65,118000
8691,8691,vivienda_8692,2,1.0,No,Sí,No,94,172000
8692,8692,vivienda_8693,3,2.0,No,Sí,No,125,274000
8693,8693,vivienda_8694,1,1.0,No,Sí,No,64,112000
8694,8694,vivienda_8695,4,3.0,No,No,Sí,235,385000
8695,8695,vivienda_8696,2,1.0,No,Sí,No,83,142000
8696,8696,vivienda_8697,2,1.0,No,No,Sí,106,175000
8697,8697,vivienda_8698,3,3.0,Sí,No,No,221,350000
8698,8698,vivienda_8699,1,1.0,No,Sí,Sí,60,119000
8699,8699,vivienda_8700,4,3.0,No,Sí,Sí,227,389000
8700,8700,vivienda_8701,4,1.0,Sí,Sí,Sí,146,247000
8701,8701,vivienda_8702,2,3.0,Sí,Sí,No,228,294000
8702,8702,vivienda_8703,4,2.0,Sí,Sí,Sí,187,322000
8703,8703,vivienda_8704,2,1.0,Sí,No,Sí,94,183000
8704,8704,vivienda_8705,3,1.0,Sí,Sí,Sí,64,217000
8705,8705,vivienda_8706,4,3.0,No,Sí,Sí,233,422000
8706,8706,vivienda_8707,4,3.0,No,No,Sí,214,388000
8707,8707,vivienda_8708,4,3.0,Sí,Sí,No,227,384000
8708,8708,vivienda_8709,2,1.0,No,No,No,101,165000
8709,8709,vivienda_8710,2,1.0,Sí,Sí,No,83,144000
8710,8710,vivienda_8711,2,1.0,Sí,Sí,No,97,177000
8711,8711,vivienda_8712,4,3.0,No,No,No,257,408000
8712,8712,vivienda_8713,3,1.0,Sí,No,Sí,64,210000
8713,8713,vivienda_8714,2,2.0,Sí,No,Sí,150,255000
8714,8714,vivienda_8715,1,2.0,Sí,No,No,128,185000
8715,8715,vivienda_8716,4,2.0,Sí,Sí,No,178,312000
8716,8716,vivienda_8717,1,1.0,No,No,No,66,108000
8717,8717,vivienda_8718,4,1.0,Sí,No,No,141,233000
8718,8718,vivienda_8719,2,1.0,Sí,Sí,No,93,177000
8719,8719,vivienda_8720,4,2.0,No,Sí,Sí,179,317000
8720,8720,vivienda_8721,4,2.0,Sí,No,Sí,171,318000
8721,8721,vivienda_8722,2,,Sí,Sí,Sí,107,187000
8722,8722,vivienda_8723,3,1.0,Sí,Sí,Sí,63,214000
8723,8723,vivienda_8724,3,2.0,No,Sí,Sí,135,287000
8724,8724,vivienda_8725,4,,No,No,Sí,77,265000
8725,8725,vivienda_8726,1,3.0,Sí,Sí,No,221,267000
8726,8726,vivienda_8727,2,2.0,Sí,Sí,No,135,219000
8727,8727,vivienda_8728,2,1.0,No,Sí,No,93,172000
8728,8728,vivienda_8729,2,3.0,No,No,Sí,229,328000
8729,8729,vivienda_8730,1,,Sí,No,Sí,74,270000
8730,8730,vivienda_8731,2,2.0,No,Sí,Sí,138,227000
8731,8731,vivienda_8732,4,2.0,Sí,No,Sí,123,348000
8732,8732,vivienda_8733,2,2.0,Sí,Sí,Sí,152,262000
8733,8733,vivienda_8734,4,3.0,No,Sí,No,238,412000
8734,8734,vivienda_8735,2,1.0,Sí,No,Sí,102,180000
8735,8735,vivienda_8736,2,1.0,No,No,Sí,85,145000
8736,8736,vivienda_8737,3,1.0,Sí,Sí,Sí,64,217000
8737,8737,vivienda_8738,2,1.0,No,No,No,99,168000
8738,8738,vivienda_8739,3,,Sí,No,No,84,278000
8739,8739,vivienda_8740,2,2.0,No,No,Sí,137,220000
8740,8740,vivienda_8741,1,3.0,Sí,Sí,No,228,267000
8741,8741,vivienda_8742,1,1.0,No,No,No,61,105000
8742,8742,vivienda_8743,4,3.0,No,Sí,Sí,229,389000
8743,8743,vivienda_8744,4,3.0,Sí,Sí,No,235,387000
8744,8744,vivienda_8745,1,2.0,No,No,Sí,132,190000
8745,8745,vivienda_8746,2,,Sí,No,No,86,320000
8746,8746,vivienda_8747,3,1.0,Sí,Sí,Sí,65,214000
8747,8747,vivienda_8748,3,1.0,Sí,No,Sí,66,213000
8748,8748,vivienda_8749,1,1.0,Sí,Sí,No,64,117000
8749,8749,vivienda_8750,3,1.0,No,Sí,Sí,65,212000
8750,8750,vivienda_8751,2,2.0,No,No,No,146,240000
8751,8751,vivienda_8752,2,3.0,Sí,Sí,Sí,234,334000
8752,8752,vivienda_8753,3,1.0,No,Sí,Sí,65,212000
8753,8753,vivienda_8754,2,2.0,Sí,No,Sí,130,225000
8754,8754,vivienda_8755,1,2.0,Sí,No,Sí,133,195000
8755,8755,vivienda_8756,1,1.0,Sí,No,No,61,110000
8756,8756,vivienda_8757,2,3.0,Sí,No,Sí,223,303000
8757,8757,vivienda_8758,3,2.0,No,No,Sí,125,283000
8758,8758,vivienda_8759,2,,No,Sí,No,95,172000
8759,8759,vivienda_8760,2,3.0,Sí,No,Sí,223,330000
8760,8760,vivienda_8761,3,3.0,No,Sí,No,196,352000
8761,8761,vivienda_8762,2,2.0,No,No,Sí,155,253000
8762,8762,vivienda_8763,4,1.0,No,Sí,Sí,137,242000
8763,8763,vivienda_8764,3,3.0,Sí,Sí,Sí,203,364000
8764,8764,vivienda_8765,2,3.0,No,No,No,234,288000
8765,8765,vivienda_8766,4,,Sí,No,No,224,383000
8766,8766,vivienda_8767,4,3.0,Sí,No,No,248,413000
8767,8767,vivienda_8768,1,2.0,No,No,Sí,122,190000
8768,8768,vivienda_8769,2,3.0,Sí,Sí,Sí,227,337000
8769,8769,vivienda_8770,4,3.0,No,No,Sí,216,385000
8770,8770,vivienda_8771,1,1.0,Sí,No,Sí,65,123000
8771,8771,vivienda_8772,4,2.0,Sí,Sí,Sí,177,322000
8772,8772,vivienda_8773,1,3.0,No,No,Sí,235,268000
8773,8773,vivienda_8774,4,2.0,No,No,No,178,303000
8774,8774,vivienda_8775,3,3.0,No,Sí,Sí,200,359000
8775,8775,vivienda_8776,2,2.0,Sí,Sí,Sí,137,229000
8776,8776,vivienda_8777,4,1.0,Sí,Sí,No,73,264000
8777,8777,vivienda_8778,4,,No,Sí,No,92,337000
8778,8778,vivienda_8779,4,3.0,No,Sí,No,221,382000
8779,8779,vivienda_8780,4,,No,No,No,133,228000
8780,8780,vivienda_8781,4,1.0,No,Sí,Sí,73,269000
8781,8781,vivienda_8782,1,3.0,Sí,Sí,Sí,229,277000
8782,8782,vivienda_8783,4,2.0,No,Sí,No,132,337000
8783,8783,vivienda_8784,2,3.0,Sí,No,Sí,236,333000
8784,8784,vivienda_8785,4,2.0,Sí,No,No,184,305000
8785,8785,vivienda_8786,4,3.0,No,Sí,Sí,231,389000
8786,8786,vivienda_8787,2,2.0,No,No,Sí,133,223000
8787,8787,vivienda_8788,3,1.0,No,No,Sí,68,208000
8788,8788,vivienda_8789,4,1.0,Sí,Sí,Sí,78,277000
8789,8789,vivienda_8790,2,3.0,Sí,Sí,Sí,224,337000
8790,8790,vivienda_8791,4,3.0,No,Sí,No,245,409000
8791,8791,vivienda_8792,1,3.0,Sí,Sí,Sí,237,277000
8792,8792,vivienda_8793,4,3.0,Sí,Sí,No,221,384000
8793,8793,vivienda_8794,4,1.0,No,No,No,129,228000
8794,8794,vivienda_8795,3,2.0,Sí,No,No,128,278000
8795,8795,vivienda_8796,1,3.0,No,No,Sí,226,268000
8796,8796,vivienda_8797,2,3.0,No,No,Sí,223,328000
8797,8797,vivienda_8798,4,3.0,No,No,No,234,405000
8798,8798,vivienda_8799,4,1.0,Sí,Sí,Sí,130,244000
8799,8799,vivienda_8800,1,2.0,Sí,No,Sí,131,195000
8800,8800,vivienda_8801,2,2.0,Sí,Sí,No,122,219000
8801,8801,vivienda_8802,3,,Sí,No,Sí,215,363000
8802,8802,vivienda_8803,2,,Sí,Sí,Sí,80,157000
8803,8803,vivienda_8804,3,2.0,No,Sí,No,124,274000
8804,8804,vivienda_8805,2,,Sí,No,Sí,86,333000
8805,8805,vivienda_8806,4,2.0,No,No,No,175,303000
8806,8806,vivienda_8807,3,1.0,Sí,Sí,Sí,65,214000
8807,8807,vivienda_8808,3,3.0,No,No,No,199,345000
8808,8808,vivienda_8809,4,3.0,No,Sí,Sí,262,419000
8809,8809,vivienda_8810,2,1.0,No,No,No,80,135000
8810,8810,vivienda_8811,2,3.0,Sí,No,No,234,323000
8811,8811,vivienda_8812,4,3.0,No,No,No,223,378000
8812,8812,vivienda_8813,2,3.0,No,Sí,No,225,322000
8813,8813,vivienda_8814,4,2.0,No,No,No,122,330000
8814,8814,vivienda_8815,2,3.0,Sí,No,No,226,320000
8815,8815,vivienda_8816,3,,Sí,No,Sí,202,363000
8816,8816,vivienda_8817,3,1.0,No,Sí,No,61,202000
8817,8817,vivienda_8818,2,3.0,Sí,No,No,225,323000
8818,8818,vivienda_8819,4,3.0,No,Sí,Sí,262,419000
8819,8819,vivienda_8820,3,3.0,Sí,No,Sí,209,360000
8820,8820,vivienda_8821,3,3.0,No,No,No,204,348000
8821,8821,vivienda_8822,4,3.0,No,Sí,Sí,259,419000
8822,8822,vivienda_8823,2,1.0,Sí,No,No,83,140000
8823,8823,vivienda_8824,2,3.0,No,Sí,No,227,289000
8824,8824,vivienda_8825,3,3.0,No,Sí,No,216,352000
8825,8825,vivienda_8826,2,3.0,Sí,Sí,No,236,294000
8826,8826,vivienda_8827,4,,No,No,Sí,250,415000
8827,8827,vivienda_8828,1,2.0,Sí,Sí,Sí,122,202000
8828,8828,vivienda_8829,4,,Sí,Sí,No,134,237000
8829,8829,vivienda_8830,1,1.0,Sí,Sí,No,60,114000
8830,8830,vivienda_8831,1,2.0,Sí,Sí,Sí,123,202000
8831,8831,vivienda_8832,4,2.0,Sí,No,Sí,120,348000
8832,8832,vivienda_8833,1,1.0,Sí,No,No,59,110000
8833,8833,vivienda_8834,4,3.0,No,No,No,257,405000
8834,8834,vivienda_8835,2,2.0,No,Sí,Sí,138,257000
8835,8835,vivienda_8836,4,3.0,No,Sí,Sí,240,389000
8836,8836,vivienda_8837,4,2.0,Sí,Sí,No,177,309000
8837,8837,vivienda_8838,4,1.0,No,Sí,Sí,136,242000
8838,8838,vivienda_8839,4,1.0,Sí,Sí,No,74,264000
8839,8839,vivienda_8840,3,1.0,No,Sí,No,67,199000
8840,8840,vivienda_8841,2,3.0,No,Sí,No,238,289000
8841,8841,vivienda_8842,3,1.0,Sí,Sí,Sí,61,214000
8842,8842,vivienda_8843,2,2.0,Sí,No,Sí,136,225000
8843,8843,vivienda_8844,2,3.0,No,No,Sí,226,325000
8844,8844,vivienda_8845,2,,No,Sí,No,142,247000
8845,8845,vivienda_8846,4,3.0,No,Sí,Sí,235,422000
8846,8846,vivienda_8847,2,1.0,No,Sí,No,98,169000
8847,8847,vivienda_8848,2,1.0,Sí,No,No,78,143000
8848,8848,vivienda_8849,2,2.0,No,No,No,123,213000
8849,8849,vivienda_8850,4,3.0,Sí,Sí,No,234,417000
8850,8850,vivienda_8851,4,3.0,Sí,No,No,233,410000
8851,8851,vivienda_8852,4,,Sí,Sí,Sí,93,352000
8852,8852,vivienda_8853,4,1.0,No,No,No,70,255000
8853,8853,vivienda_8854,1,2.0,Sí,No,No,121,185000
8854,8854,vivienda_8855,2,1.0,Sí,No,Sí,78,153000
8855,8855,vivienda_8856,4,2.0,Sí,No,No,182,305000
8856,8856,vivienda_8857,2,3.0,Sí,No,Sí,232,300000
8857,8857,vivienda_8858,4,2.0,No,Sí,Sí,137,344000
8858,8858,vivienda_8859,2,2.0,No,Sí,No,150,247000
8859,8859,vivienda_8860,2,2.0,No,No,No,128,210000
8860,8860,vivienda_8861,2,2.0,No,Sí,No,137,244000
8861,8861,vivienda_8862,4,3.0,No,No,Sí,241,418000
8862,8862,vivienda_8863,2,3.0,Sí,No,Sí,224,333000
8863,8863,vivienda_8864,3,3.0,Sí,No,No,210,353000
8864,8864,vivienda_8865,2,3.0,No,No,No,234,288000
8865,8865,vivienda_8866,2,1.0,No,Sí,Sí,107,182000
8866,8866,vivienda_8867,4,2.0,No,Sí,No,133,337000
8867,8867,vivienda_8868,4,2.0,No,Sí,No,187,307000
8868,8868,vivienda_8869,2,3.0,Sí,No,Sí,228,303000
8869,8869,vivienda_8870,4,3.0,No,No,Sí,260,415000
8870,8870,vivienda_8871,1,1.0,Sí,No,No,64,110000
8871,8871,vivienda_8872,4,1.0,No,No,No,144,228000
8872,8872,vivienda_8873,4,3.0,Sí,No,No,247,413000
8873,8873,vivienda_8874,1,1.0,Sí,Sí,No,63,117000
8874,8874,vivienda_8875,3,2.0,Sí,Sí,Sí,136,289000
8875,8875,vivienda_8876,4,3.0,No,No,Sí,229,385000
8876,8876,vivienda_8877,2,2.0,No,Sí,No,142,247000
8877,8877,vivienda_8878,4,1.0,Sí,No,No,138,233000
8878,8878,vivienda_8879,2,3.0,Sí,No,No,226,323000
8879,8879,vivienda_8880,4,2.0,No,Sí,Sí,183,314000
8880,8880,vivienda_8881,4,3.0,No,Sí,No,219,382000
8881,8881,vivienda_8882,2,3.0,Sí,No,No,223,320000
8882,8882,vivienda_8883,2,2.0,Sí,No,No,144,248000
8883,8883,vivienda_8884,1,1.0,No,Sí,No,68,112000
8884,8884,vivienda_8885,2,2.0,No,No,No,126,210000
8885,8885,vivienda_8886,4,1.0,Sí,Sí,No,75,264000
8886,8886,vivienda_8887,1,2.0,No,No,Sí,137,193000
8887,8887,vivienda_8888,3,3.0,Sí,Sí,Sí,197,367000
8888,8888,vivienda_8889,2,1.0,No,No,Sí,78,145000
8889,8889,vivienda_8890,4,2.0,No,No,No,134,333000
8890,8890,vivienda_8891,3,3.0,Sí,No,No,220,353000
8891,8891,vivienda_8892,2,2.0,No,Sí,No,137,244000
8892,8892,vivienda_8893,2,,No,Sí,No,84,142000
8893,8893,vivienda_8894,4,3.0,Sí,No,No,252,410000
8894,8894,vivienda_8895,4,3.0,No,No,Sí,252,415000
8895,8895,vivienda_8896,2,1.0,No,Sí,Sí,102,179000
8896,8896,vivienda_8897,3,2.0,Sí,No,Sí,134,288000
8897,8897,vivienda_8898,3,1.0,Sí,Sí,Sí,65,217000
8898,8898,vivienda_8899,2,1.0,No,Sí,No,84,139000
8899,8899,vivienda_8900,4,3.0,No,Sí,No,212,379000
8900,8900,vivienda_8901,3,3.0,Sí,Sí,Sí,196,367000
8901,8901,vivienda_8902,2,1.0,No,No,No,77,138000
8902,8902,vivienda_8903,2,,No,No,No,148,243000
8903,8903,vivienda_8904,2,3.0,Sí,Sí,Sí,227,334000
8904,8904,vivienda_8905,3,2.0,Sí,Sí,No,121,282000
8905,8905,vivienda_8906,2,2.0,Sí,Sí,No,126,222000
8906,8906,vivienda_8907,1,3.0,No,Sí,Sí,229,269000
8907,8907,vivienda_8908,4,3.0,No,No,No,237,408000
8908,8908,vivienda_8909,2,2.0,No,Sí,Sí,129,224000
8909,8909,vivienda_8910,3,1.0,No,No,No,60,195000
8910,8910,vivienda_8911,4,1.0,No,Sí,Sí,137,239000
8911,8911,vivienda_8912,3,1.0,No,Sí,Sí,68,212000
8912,8912,vivienda_8913,1,2.0,No,No,No,132,180000
8913,8913,vivienda_8914,1,2.0,No,No,Sí,132,190000
8914,8914,vivienda_8915,4,1.0,No,No,Sí,143,238000
8915,8915,vivienda_8916,4,1.0,Sí,Sí,Sí,71,277000
8916,8916,vivienda_8917,2,2.0,Sí,No,No,123,218000
8917,8917,vivienda_8918,2,3.0,Sí,Sí,No,221,327000
8918,8918,vivienda_8919,1,1.0,No,Sí,No,61,112000
8919,8919,vivienda_8920,2,,Sí,No,Sí,73,303000
8920,8920,vivienda_8921,4,3.0,Sí,Sí,Sí,238,397000
8921,8921,vivienda_8922,4,1.0,Sí,No,Sí,142,240000
8922,8922,vivienda_8923,4,2.0,No,No,No,187,300000
8923,8923,vivienda_8924,3,3.0,Sí,Sí,No,209,357000
8924,8924,vivienda_8925,4,1.0,Sí,Sí,No,143,234000
8925,8925,vivienda_8926,2,1.0,No,Sí,Sí,78,152000
8926,8926,vivienda_8927,2,3.0,Sí,No,Sí,234,300000
8927,8927,vivienda_8928,1,3.0,Sí,No,Sí,223,273000
8928,8928,vivienda_8929,4,3.0,No,No,No,239,378000
8929,8929,vivienda_8930,2,,Sí,Sí,No,138,249000
8930,8930,vivienda_8931,3,1.0,Sí,Sí,No,63,207000
8931,8931,vivienda_8932,2,2.0,No,No,No,154,243000
8932,8932,vivienda_8933,2,1.0,No,No,Sí,94,178000
8933,8933,vivienda_8934,1,1.0,Sí,Sí,Sí,61,124000
8934,8934,vivienda_8935,2,2.0,No,Sí,Sí,154,254000
8935,8935,vivienda_8936,1,1.0,Sí,Sí,No,62,114000
8936,8936,vivienda_8937,1,2.0,No,Sí,Sí,126,194000
8937,8937,vivienda_8938,2,2.0,No,Sí,Sí,155,257000
8938,8938,vivienda_8939,2,1.0,No,Sí,Sí,83,149000
8939,8939,vivienda_8940,2,3.0,Sí,Sí,Sí,238,304000
8940,8940,vivienda_8941,3,3.0,No,Sí,Sí,200,359000
8941,8941,vivienda_8942,2,2.0,No,Sí,Sí,144,254000
8942,8942,vivienda_8943,3,2.0,No,Sí,Sí,123,287000
8943,8943,vivienda_8944,2,1.0,Sí,No,Sí,79,150000
8944,8944,vivienda_8945,4,2.0,No,No,Sí,187,310000
8945,8945,vivienda_8946,4,2.0,No,Sí,Sí,189,314000
8946,8946,vivienda_8947,4,3.0,No,Sí,No,231,379000
8947,8947,vivienda_8948,4,,No,Sí,Sí,68,272000
8948,8948,vivienda_8949,2,3.0,No,No,Sí,224,328000
8949,8949,vivienda_8950,1,1.0,Sí,Sí,No,62,114000
8950,8950,vivienda_8951,1,3.0,Sí,No,Sí,233,273000
8951,8951,vivienda_8952,4,,No,Sí,No,250,412000
8952,8952,vivienda_8953,2,1.0,No,No,Sí,86,145000
8953,8953,vivienda_8954,2,2.0,No,Sí,No,140,247000
8954,8954,vivienda_8955,1,3.0,No,Sí,No,235,262000
8955,8955,vivienda_8956,2,2.0,Sí,Sí,No,153,252000
8956,8956,vivienda_8957,4,1.0,Sí,No,No,72,263000
8957,8957,vivienda_8958,2,,No,No,No,136,240000
8958,8958,vivienda_8959,2,1.0,No,Sí,Sí,79,149000
8959,8959,vivienda_8960,2,2.0,Sí,No,No,146,245000
8960,8960,vivienda_8961,2,1.0,Sí,Sí,Sí,93,187000
8961,8961,vivienda_8962,4,3.0,No,Sí,No,238,412000
8962,8962,vivienda_8963,1,,Sí,No,No,73,263000
8963,8963,vivienda_8964,4,,No,No,No,128,228000
8964,8964,vivienda_8965,2,2.0,No,Sí,Sí,128,227000
8965,8965,vivienda_8966,4,3.0,Sí,Sí,Sí,258,427000
8966,8966,vivienda_8967,4,3.0,No,No,No,237,375000
8967,8967,vivienda_8968,1,,Sí,Sí,Sí,74,277000
8968,8968,vivienda_8969,4,3.0,Sí,No,Sí,243,390000
8969,8969,vivienda_8970,3,1.0,Sí,No,Sí,68,210000
8970,8970,vivienda_8971,3,3.0,Sí,Sí,Sí,214,367000
8971,8971,vivienda_8972,2,2.0,Sí,Sí,No,136,222000
8972,8972,vivienda_8973,3,2.0,No,Sí,Sí,125,284000
8973,8973,vivienda_8974,4,1.0,Sí,No,No,129,230000
8974,8974,vivienda_8975,2,3.0,No,Sí,No,232,319000
8975,8975,vivienda_8976,4,3.0,No,Sí,No,229,379000
8976,8976,vivienda_8977,4,1.0,No,No,Sí,141,238000
8977,8977,vivienda_8978,4,2.0,Sí,No,No,172,305000
8978,8978,vivienda_8979,3,2.0,Sí,Sí,No,120,282000
8979,8979,vivienda_8980,3,1.0,No,No,Sí,63,205000
8980,8980,vivienda_8981,2,1.0,No,No,No,85,135000
8981,8981,vivienda_8982,4,,No,Sí,Sí,195,314000
8982,8982,vivienda_8983,2,2.0,No,No,No,136,213000
8983,8983,vivienda_8984,4,3.0,Sí,Sí,Sí,219,397000
8984,8984,vivienda_8985,4,,Sí,Sí,Sí,88,349000
8985,8985,vivienda_8986,3,1.0,No,Sí,No,68,202000
8986,8986,vivienda_8987,2,3.0,No,Sí,Sí,226,299000
8987,8987,vivienda_8988,4,1.0,No,Sí,No,143,232000
8988,8988,vivienda_8989,2,2.0,No,No,No,120,210000
8989,8989,vivienda_8990,2,3.0,Sí,Sí,Sí,226,334000
8990,8990,vivienda_8991,4,1.0,Sí,No,No,71,263000
8991,8991,vivienda_8992,1,,Sí,Sí,Sí,65,127000
8992,8992,vivienda_8993,1,2.0,Sí,Sí,Sí,138,202000
8993,8993,vivienda_8994,4,2.0,Sí,No,No,181,305000
8994,8994,vivienda_8995,4,1.0,No,Sí,Sí,145,242000
8995,8995,vivienda_8996,4,3.0,Sí,Sí,Sí,261,427000
8996,8996,vivienda_8997,1,3.0,No,No,No,238,255000
8997,8997,vivienda_8998,1,3.0,Sí,No,No,238,260000
8998,8998,vivienda_8999,2,2.0,Sí,No,Sí,141,258000
8999,8999,vivienda_9000,2,2.0,No,Sí,No,133,217000
9000,9000,vivienda_9001,2,3.0,Sí,No,Sí,235,303000
9001,9001,vivienda_9002,2,3.0,No,No,Sí,229,325000
9002,9002,vivienda_9003,1,1.0,No,Sí,Sí,63,122000
9003,9003,vivienda_9004,2,3.0,No,No,Sí,226,295000
9004,9004,vivienda_9005,1,1.0,Sí,Sí,No,62,114000
9005,9005,vivienda_9006,1,2.0,Sí,Sí,No,123,189000
9006,9006,vivienda_9007,1,3.0,No,Sí,No,229,262000
9007,9007,vivienda_9008,4,1.0,No,Sí,Sí,70,269000
9008,9008,vivienda_9009,3,1.0,Sí,Sí,No,64,207000
9009,9009,vivienda_9010,4,3.0,No,No,No,252,408000
9010,9010,vivienda_9011,1,,Sí,No,Sí,72,273000
9011,9011,vivienda_9012,2,3.0,No,Sí,Sí,237,299000
9012,9012,vivienda_9013,4,3.0,No,No,Sí,218,385000
9013,9013,vivienda_9014,4,1.0,Sí,Sí,Sí,77,274000
9014,9014,vivienda_9015,4,2.0,No,Sí,Sí,190,314000
9015,9015,vivienda_9016,2,1.0,Sí,No,No,83,143000
9016,9016,vivienda_9017,2,1.0,Sí,Sí,Sí,103,184000
9017,9017,vivienda_9018,3,3.0,No,Sí,No,220,352000
9018,9018,vivienda_9019,4,2.0,No,No,No,176,300000
9019,9019,vivienda_9020,4,1.0,Sí,Sí,Sí,145,247000
9020,9020,vivienda_9021,4,3.0,No,Sí,Sí,259,419000
9021,9021,vivienda_9022,4,,Sí,Sí,Sí,240,394000
9022,9022,vivienda_9023,3,3.0,Sí,No,No,200,353000
9023,9023,vivienda_9024,1,2.0,No,Sí,No,129,187000
9024,9024,vivienda_9025,2,3.0,Sí,No,No,235,293000
9025,9025,vivienda_9026,2,2.0,Sí,Sí,Sí,136,259000
9026,9026,vivienda_9027,2,2.0,No,Sí,No,146,244000
9027,9027,vivienda_9028,4,2.0,No,Sí,No,188,307000
9028,9028,vivienda_9029,2,1.0,Sí,Sí,No,83,147000
9029,9029,vivienda_9030,2,3.0,No,No,No,220,315000
9030,9030,vivienda_9031,4,2.0,Sí,Sí,No,134,339000
9031,9031,vivienda_9032,1,3.0,No,No,No,228,258000
9032,9032,vivienda_9033,4,1.0,No,No,Sí,127,238000
9033,9033,vivienda_9034,4,2.0,No,No,No,138,330000
9034,9034,vivienda_9035,4,2.0,Sí,Sí,No,133,342000
9035,9035,vivienda_9036,1,3.0,Sí,Sí,No,224,264000
9036,9036,vivienda_9037,2,2.0,Sí,Sí,No,130,222000
9037,9037,vivienda_9038,2,1.0,No,No,No,100,168000
9038,9038,vivienda_9039,4,,No,No,No,195,300000
9039,9039,vivienda_9040,4,3.0,Sí,No,Sí,228,393000
9040,9040,vivienda_9041,2,2.0,Sí,Sí,No,137,249000
9041,9041,vivienda_9042,4,2.0,Sí,No,Sí,123,345000
9042,9042,vivienda_9043,2,2.0,Sí,No,No,121,215000
9043,9043,vivienda_9044,1,3.0,Sí,Sí,No,229,264000
9044,9044,vivienda_9045,2,2.0,No,No,Sí,139,253000
9045,9045,vivienda_9046,1,,No,No,Sí,60,115000
9046,9046,vivienda_9047,4,3.0,Sí,Sí,No,232,414000
9047,9047,vivienda_9048,3,3.0,Sí,Sí,Sí,198,367000
9048,9048,vivienda_9049,2,1.0,No,No,Sí,101,178000
9049,9049,vivienda_9050,2,1.0,No,Sí,No,81,142000
9050,9050,vivienda_9051,1,,No,No,No,106,183000
9051,9051,vivienda_9052,2,1.0,Sí,Sí,Sí,94,187000
9052,9052,vivienda_9053,4,3.0,No,Sí,No,234,382000
9053,9053,vivienda_9054,1,3.0,Sí,Sí,Sí,233,274000
9054,9054,vivienda_9055,4,1.0,Sí,No,Sí,75,270000
9055,9055,vivienda_9056,2,3.0,Sí,Sí,No,231,297000
9056,9056,vivienda_9057,4,,Sí,Sí,No,74,264000
9057,9057,vivienda_9058,2,3.0,Sí,No,Sí,235,303000
9058,9058,vivienda_9059,4,,Sí,No,No,194,305000
9059,9059,vivienda_9060,2,3.0,Sí,Sí,Sí,236,304000
9060,9060,vivienda_9061,4,3.0,No,Sí,No,216,382000
9061,9061,vivienda_9062,2,1.0,No,Sí,Sí,95,182000
9062,9062,vivienda_9063,4,2.0,No,No,Sí,121,340000
9063,9063,vivienda_9064,3,1.0,Sí,Sí,No,64,204000
9064,9064,vivienda_9065,1,3.0,Sí,Sí,Sí,220,277000
9065,9065,vivienda_9066,4,1.0,Sí,Sí,Sí,133,247000
9066,9066,vivienda_9067,3,2.0,No,Sí,No,137,277000
9067,9067,vivienda_9068,1,3.0,Sí,No,Sí,238,270000
9068,9068,vivienda_9069,4,2.0,Sí,Sí,Sí,129,352000
9069,9069,vivienda_9070,4,,No,No,No,238,408000
9070,9070,vivienda_9071,2,3.0,Sí,No,No,224,293000
9071,9071,vivienda_9072,2,1.0,Sí,Sí,No,78,144000
9072,9072,vivienda_9073,3,3.0,No,Sí,Sí,200,359000
9073,9073,vivienda_9074,2,3.0,No,Sí,No,238,292000
9074,9074,vivienda_9075,1,,No,No,No,74,258000
9075,9075,vivienda_9076,4,3.0,Sí,Sí,Sí,250,424000
9076,9076,vivienda_9077,4,2.0,Sí,Sí,Sí,138,352000
9077,9077,vivienda_9078,4,2.0,No,No,Sí,124,340000
9078,9078,vivienda_9079,3,3.0,No,Sí,Sí,205,362000
9079,9079,vivienda_9080,1,,Sí,No,Sí,114,198000
9080,9080,vivienda_9081,2,1.0,No,No,No,95,165000
9081,9081,vivienda_9082,4,3.0,No,No,Sí,245,415000
9082,9082,vivienda_9083,4,3.0,No,Sí,Sí,242,389000
9083,9083,vivienda_9084,2,2.0,Sí,No,Sí,120,225000
9084,9084,vivienda_9085,4,3.0,Sí,No,No,216,383000
9085,9085,vivienda_9086,4,1.0,No,Sí,No,135,232000
9086,9086,vivienda_9087,4,2.0,No,Sí,Sí,182,317000
9087,9087,vivienda_9088,4,2.0,Sí,No,No,193,305000
9088,9088,vivienda_9089,4,3.0,Sí,Sí,Sí,239,427000
9089,9089,vivienda_9090,1,1.0,Sí,Sí,No,64,114000
9090,9090,vivienda_9091,3,1.0,No,Sí,No,61,202000
9091,9091,vivienda_9092,3,1.0,No,No,No,62,195000
9092,9092,vivienda_9093,2,3.0,Sí,Sí,Sí,237,334000
9093,9093,vivienda_9094,2,3.0,Sí,No,Sí,238,300000
9094,9094,vivienda_9095,2,3.0,Sí,No,No,234,290000
9095,9095,vivienda_9096,2,2.0,Sí,No,No,136,215000
